subj_idx,bias_source,bias_direction,addition_length,quantiles,boundary,value,p,experiment,model_name
S030,mullerlyer,long,30,0.5,q_upper,0.6452092574510893,0.5469066666666549,add_len,dczBDAL_sV
S030,mullerlyer,long,30,0.7,q_upper,0.8504958592867686,0.5469066666666549,add_len,dczBDAL_sV
S030,mullerlyer,long,30,0.9,q_upper,1.3578337948745358,0.5469066666666549,add_len,dczBDAL_sV
S030,mullerlyer,long,40,0.1,q_upper,0.42363167804403296,0.6176912751677861,add_len,dczBDAL_sV
S030,mullerlyer,long,40,0.3,q_upper,0.5299548259247916,0.6176912751677861,add_len,dczBDAL_sV
S030,mullerlyer,long,40,0.5,q_upper,0.6527309853484361,0.6176912751677861,add_len,dczBDAL_sV
S030,mullerlyer,long,40,0.7,q_upper,0.845794905112274,0.6176912751677861,add_len,dczBDAL_sV
S030,mullerlyer,long,40,0.9,q_upper,1.308962550294288,0.6176912751677861,add_len,dczBDAL_sV
S030,mullerlyer,long,50,0.1,q_upper,0.42115964307500847,0.6655704697986555,add_len,dczBDAL_sV
S030,mullerlyer,long,50,0.3,q_upper,0.5205051754886916,0.6655704697986555,add_len,dczBDAL_sV
S030,mullerlyer,long,50,0.5,q_upper,0.6387881682508239,0.6655704697986555,add_len,dczBDAL_sV
S030,mullerlyer,long,50,0.7,q_upper,0.8263607147495863,0.6655704697986555,add_len,dczBDAL_sV
S030,mullerlyer,long,50,0.9,q_upper,1.2805467280094511,0.6655704697986555,add_len,dczBDAL_sV
S030,mullerlyer,long,60,0.1,q_upper,0.4130010713300878,0.5781199999999912,add_len,dczBDAL_sV
S030,mullerlyer,long,60,0.3,q_upper,0.5182301126116794,0.5781199999999912,add_len,dczBDAL_sV
S030,mullerlyer,long,60,0.5,q_upper,0.6459968266814925,0.5781199999999912,add_len,dczBDAL_sV
S030,mullerlyer,long,60,0.7,q_upper,0.8475426188162113,0.5781199999999912,add_len,dczBDAL_sV
S030,mullerlyer,long,60,0.9,q_upper,1.3367715877176196,0.5781199999999912,add_len,dczBDAL_sV
S030,mullerlyer,short,30,0.1,q_upper,0.38804353132807334,0.4159866666666655,add_len,dczBDAL_sV
S030,mullerlyer,short,30,0.3,q_upper,0.4931829645776848,0.4159866666666655,add_len,dczBDAL_sV
S030,mullerlyer,short,30,0.5,q_upper,0.6280725542508264,0.4159866666666655,add_len,dczBDAL_sV
S030,mullerlyer,short,30,0.7,q_upper,0.8583808809751107,0.4159866666666655,add_len,dczBDAL_sV
S030,mullerlyer,short,30,0.9,q_upper,1.3874013484114058,0.4159866666666655,add_len,dczBDAL_sV
S030,mullerlyer,short,40,0.1,q_upper,0.405547878992752,0.521093333333329,add_len,dczBDAL_sV
S030,mullerlyer,short,40,0.3,q_upper,0.5108386479213187,0.521093333333329,add_len,dczBDAL_sV
S030,mullerlyer,short,40,0.5,q_upper,0.6398459584350871,0.521093333333329,add_len,dczBDAL_sV
S030,mullerlyer,short,40,0.7,q_upper,0.8479134707019906,0.521093333333329,add_len,dczBDAL_sV
S030,mullerlyer,short,40,0.9,q_upper,1.355735911688567,0.521093333333329,add_len,dczBDAL_sV
S030,mullerlyer,short,50,0.1,q_upper,0.4080642375937793,0.44378666666667216,add_len,dczBDAL_sV
S030,mullerlyer,short,50,0.3,q_upper,0.5214785036660179,0.44378666666667216,add_len,dczBDAL_sV
S030,mullerlyer,short,50,0.5,q_upper,0.6604555387670108,0.44378666666667216,add_len,dczBDAL_sV
S030,mullerlyer,short,50,0.7,q_upper,0.8799967116548669,0.44378666666667216,add_len,dczBDAL_sV
S030,mullerlyer,short,50,0.9,q_upper,1.4158437170731137,0.44378666666667216,add_len,dczBDAL_sV
S030,mullerlyer,short,60,0.1,q_upper,0.4165779614101595,0.5389199999999912,add_len,dczBDAL_sV
S030,mullerlyer,short,60,0.3,q_upper,0.5226479130174461,0.5389199999999912,add_len,dczBDAL_sV
S030,mullerlyer,short,60,0.5,q_upper,0.6522666484097924,0.5389199999999912,add_len,dczBDAL_sV
S030,mullerlyer,short,60,0.7,q_upper,0.8586161208928154,0.5389199999999912,add_len,dczBDAL_sV
S030,mullerlyer,short,60,0.9,q_upper,1.3543736872344228,0.5389199999999912,add_len,dczBDAL_sV
S031,mullerlyer,long,30,0.1,q_upper,0.5336456634259166,0.5782040816326707,add_len,dczBDAL_sV
S031,mullerlyer,long,30,0.3,q_upper,0.6990369031884164,0.5782040816326707,add_len,dczBDAL_sV
S031,mullerlyer,long,30,0.5,q_upper,0.9066366600955081,0.5782040816326707,add_len,dczBDAL_sV
S031,mullerlyer,long,30,0.7,q_upper,1.2504343636112132,0.5782040816326707,add_len,dczBDAL_sV
S031,mullerlyer,long,30,0.9,q_upper,2.0988002165915494,0.5782040816326707,add_len,dczBDAL_sV
S031,mullerlyer,long,40,0.1,q_upper,0.5059725757581507,0.6449295774647856,add_len,dczBDAL_sV
S031,mullerlyer,long,40,0.3,q_upper,0.6533838671882135,0.6449295774647856,add_len,dczBDAL_sV
S031,mullerlyer,long,40,0.5,q_upper,0.8356757812924178,0.6449295774647856,add_len,dczBDAL_sV
S031,mullerlyer,long,40,0.7,q_upper,1.152738748575332,0.6449295774647856,add_len,dczBDAL_sV
S031,mullerlyer,long,40,0.9,q_upper,1.9894345109793898,0.6449295774647856,add_len,dczBDAL_sV
S031,mullerlyer,long,50,0.1,q_upper,0.5195900079760641,0.5864383561643897,add_len,dczBDAL_sV
S031,mullerlyer,long,50,0.3,q_upper,0.6793407976327792,0.5864383561643897,add_len,dczBDAL_sV
S031,mullerlyer,long,50,0.5,q_upper,0.8773575139246178,0.5864383561643897,add_len,dczBDAL_sV
S031,mullerlyer,long,50,0.7,q_upper,1.2123986529985296,0.5864383561643897,add_len,dczBDAL_sV
S031,mullerlyer,long,50,0.9,q_upper,2.0913439271418874,0.5864383561643897,add_len,dczBDAL_sV
S031,mullerlyer,long,60,0.1,q_upper,0.5066406583215832,0.763602739726029,add_len,dczBDAL_sV
S031,mullerlyer,long,60,0.3,q_upper,0.6379275993162856,0.763602739726029,add_len,dczBDAL_sV
S031,mullerlyer,long,60,0.5,q_upper,0.798058949461214,0.763602739726029,add_len,dczBDAL_sV
S031,mullerlyer,long,60,0.7,q_upper,1.0726627004376394,0.763602739726029,add_len,dczBDAL_sV
S031,mullerlyer,long,60,0.9,q_upper,1.8172962426976522,0.763602739726029,add_len,dczBDAL_sV
S031,mullerlyer,short,30,0.1,q_upper,0.48281945185677977,0.5219999999999992,add_len,dczBDAL_sV
S031,mullerlyer,short,30,0.3,q_upper,0.6296714065999411,0.5219999999999992,add_len,dczBDAL_sV
S031,mullerlyer,short,30,0.5,q_upper,0.8276521667356649,0.5219999999999992,add_len,dczBDAL_sV
S031,mullerlyer,short,30,0.7,q_upper,1.1620964496069743,0.5219999999999992,add_len,dczBDAL_sV
S031,mullerlyer,short,30,0.9,q_upper,2.067362784324402,0.5219999999999992,add_len,dczBDAL_sV
S031,mullerlyer,short,40,0.1,q_upper,0.4963108733309054,0.5743892617449687,add_len,dczBDAL_sV
S031,mullerlyer,short,40,0.3,q_upper,0.646789181849667,0.5743892617449687,add_len,dczBDAL_sV
S031,mullerlyer,short,40,0.5,q_upper,0.8421020695793002,0.5743892617449687,add_len,dczBDAL_sV
S031,mullerlyer,short,40,0.7,q_upper,1.1736626012833744,0.5743892617449687,add_len,dczBDAL_sV
S031,mullerlyer,short,40,0.9,q_upper,2.061221292825166,0.5743892617449687,add_len,dczBDAL_sV
S031,mullerlyer,short,50,0.1,q_upper,0.4899785584949905,0.5614093959731552,add_len,dczBDAL_sV
S031,mullerlyer,short,50,0.3,q_upper,0.6384725931851458,0.5614093959731552,add_len,dczBDAL_sV
S031,mullerlyer,short,50,0.5,q_upper,0.8283370733632204,0.5614093959731552,add_len,dczBDAL_sV
S031,mullerlyer,short,50,0.7,q_upper,1.1607103136094903,0.5614093959731552,add_len,dczBDAL_sV
S031,mullerlyer,short,50,0.9,q_upper,2.034415494123981,0.5614093959731552,add_len,dczBDAL_sV
S031,mullerlyer,short,60,0.1,q_upper,0.4992057832061674,0.4466713286713277,add_len,dczBDAL_sV
S031,mullerlyer,short,60,0.3,q_upper,0.6605123111654879,0.4466713286713277,add_len,dczBDAL_sV
S031,mullerlyer,short,60,0.5,q_upper,0.8671092306037781,0.4466713286713277,add_len,dczBDAL_sV
S031,mullerlyer,short,60,0.7,q_upper,1.2289777171807719,0.4466713286713277,add_len,dczBDAL_sV
S031,mullerlyer,short,60,0.9,q_upper,2.158411106049288,0.4466713286713277,add_len,dczBDAL_sV
S032,mullerlyer,long,30,0.1,q_upper,0.42832274049187485,0.7665866666666579,add_len,dczBDAL_sV
S032,mullerlyer,long,30,0.3,q_upper,0.5108795116332544,0.7665866666666579,add_len,dczBDAL_sV
S032,mullerlyer,long,30,0.5,q_upper,0.6088297972248562,0.7665866666666579,add_len,dczBDAL_sV
S032,mullerlyer,long,30,0.7,q_upper,0.7629067047219454,0.7665866666666579,add_len,dczBDAL_sV
S032,mullerlyer,long,30,0.9,q_upper,1.142302878198919,0.7665866666666579,add_len,dczBDAL_sV
S032,mullerlyer,long,40,0.1,q_upper,0.42007044546605277,0.7843866666666504,add_len,dczBDAL_sV
S032,mullerlyer,long,40,0.3,q_upper,0.49887554887743657,0.7843866666666504,add_len,dczBDAL_sV
S032,mullerlyer,long,40,0.5,q_upper,0.5927857321224435,0.7843866666666504,add_len,dczBDAL_sV
S032,mullerlyer,long,40,0.7,q_upper,0.7411644910593157,0.7843866666666504,add_len,dczBDAL_sV
S032,mullerlyer,long,40,0.9,q_upper,1.1151505272865974,0.7843866666666504,add_len,dczBDAL_sV
S032,mullerlyer,long,50,0.1,q_upper,0.39542766718348515,0.7587733333333293,add_len,dczBDAL_sV
S032,mullerlyer,long,50,0.3,q_upper,0.4663577146798801,0.7587733333333293,add_len,dczBDAL_sV
S032,mullerlyer,long,50,0.5,q_upper,0.5566460942417506,0.7587733333333293,add_len,dczBDAL_sV
S032,mullerlyer,long,50,0.7,q_upper,0.7111631145145496,0.7587733333333293,add_len,dczBDAL_sV
S032,mullerlyer,long,50,0.9,q_upper,1.1119881453065503,0.7587733333333293,add_len,dczBDAL_sV
S032,mullerlyer,long,60,0.1,q_upper,0.4249917968481652,0.8319466666666431,add_len,dczBDAL_sV
S032,mullerlyer,long,60,0.3,q_upper,0.5004160569259981,0.8319466666666431,add_len,dczBDAL_sV
S032,mullerlyer,long,60,0.5,q_upper,0.586530859828482,0.8319466666666431,add_len,dczBDAL_sV
S032,mullerlyer,long,60,0.7,q_upper,0.7216749501333535,0.8319466666666431,add_len,dczBDAL_sV
S032,mullerlyer,long,60,0.9,q_upper,1.0636162130597926,0.8319466666666431,add_len,dczBDAL_sV
S032,mullerlyer,short,30,0.1,q_upper,0.40608095946117057,0.5822133333333224,add_len,dczBDAL_sV
S032,mullerlyer,short,30,0.3,q_upper,0.4903216079263595,0.5822133333333224,add_len,dczBDAL_sV
S032,mullerlyer,short,30,0.5,q_upper,0.6005042561898756,0.5822133333333224,add_len,dczBDAL_sV
S032,mullerlyer,short,30,0.7,q_upper,0.7789485942130941,0.5822133333333224,add_len,dczBDAL_sV
S032,mullerlyer,short,30,0.9,q_upper,1.2276678244159378,0.5822133333333224,add_len,dczBDAL_sV
S032,mullerlyer,short,40,0.1,q_upper,0.4248703237632041,0.5766133333333208,add_len,dczBDAL_sV
S032,mullerlyer,short,40,0.3,q_upper,0.5181706233375191,0.5766133333333208,add_len,dczBDAL_sV
S032,mullerlyer,short,40,0.5,q_upper,0.6334302458680368,0.5766133333333208,add_len,dczBDAL_sV
S032,mullerlyer,short,40,0.7,q_upper,0.8191003451685326,0.5766133333333208,add_len,dczBDAL_sV
S032,mullerlyer,short,40,0.9,q_upper,1.2652455400699039,0.5766133333333208,add_len,dczBDAL_sV
S032,mullerlyer,short,50,0.1,q_upper,0.3933064790316095,0.6313866666666734,add_len,dczBDAL_sV
S032,mullerlyer,short,50,0.3,q_upper,0.4707675681508202,0.6313866666666734,add_len,dczBDAL_sV
S032,mullerlyer,short,50,0.5,q_upper,0.5721605761771643,0.6313866666666734,add_len,dczBDAL_sV
S032,mullerlyer,short,50,0.7,q_upper,0.7430106250021533,0.6313866666666734,add_len,dczBDAL_sV
S032,mullerlyer,short,50,0.9,q_upper,1.178846414228468,0.6313866666666734,add_len,dczBDAL_sV
S032,mullerlyer,short,60,0.1,q_upper,0.41785524755325715,0.6074399999999944,add_len,dczBDAL_sV
S032,mullerlyer,short,60,0.3,q_upper,0.5074391524239087,0.6074399999999944,add_len,dczBDAL_sV
S032,mullerlyer,short,60,0.5,q_upper,0.6183911208633731,0.6074399999999944,add_len,dczBDAL_sV
S032,mullerlyer,short,60,0.7,q_upper,0.80054564756968,0.6074399999999944,add_len,dczBDAL_sV
S032,mullerlyer,short,60,0.9,q_upper,1.2291221342543324,0.6074399999999944,add_len,dczBDAL_sV
S033,mullerlyer,long,30,0.1,q_upper,0.45474477331709917,0.6223783783783788,add_len,dczBDAL_sV
S033,mullerlyer,long,30,0.3,q_upper,0.5810457469491693,0.6223783783783788,add_len,dczBDAL_sV
S033,mullerlyer,long,30,0.5,q_upper,0.7411041961143758,0.6223783783783788,add_len,dczBDAL_sV
S033,mullerlyer,long,30,0.7,q_upper,1.0097910243138146,0.6223783783783788,add_len,dczBDAL_sV
S033,mullerlyer,long,30,0.9,q_upper,1.7179559218098,0.6223783783783788,add_len,dczBDAL_sV
S033,mullerlyer,long,40,0.1,q_upper,0.44288967095822934,0.6998513513513557,add_len,dczBDAL_sV
S033,mullerlyer,long,40,0.3,q_upper,0.5618856292137991,0.6998513513513557,add_len,dczBDAL_sV
S033,mullerlyer,long,40,0.5,q_upper,0.705831762947194,0.6998513513513557,add_len,dczBDAL_sV
S033,mullerlyer,long,40,0.7,q_upper,0.9561816592790332,0.6998513513513557,add_len,dczBDAL_sV
S033,mullerlyer,long,40,0.9,q_upper,1.6430793017184164,0.6998513513513557,add_len,dczBDAL_sV
S033,mullerlyer,long,50,0.1,q_upper,0.4602160427449109,0.7104189189189211,add_len,dczBDAL_sV
S033,mullerlyer,long,50,0.3,q_upper,0.581787134880462,0.7104189189189211,add_len,dczBDAL_sV
S033,mullerlyer,long,50,0.5,q_upper,0.7310829927795436,0.7104189189189211,add_len,dczBDAL_sV
S033,mullerlyer,long,50,0.7,q_upper,0.9823579913701014,0.7104189189189211,add_len,dczBDAL_sV
S033,mullerlyer,long,50,0.9,q_upper,1.6659152147556715,0.7104189189189211,add_len,dczBDAL_sV
S033,mullerlyer,long,60,0.1,q_upper,0.4554546230175436,0.7170675675675688,add_len,dczBDAL_sV
S033,mullerlyer,long,60,0.3,q_upper,0.576473769696462,0.7170675675675688,add_len,dczBDAL_sV
S033,mullerlyer,long,60,0.5,q_upper,0.7232297589211918,0.7170675675675688,add_len,dczBDAL_sV
S033,mullerlyer,long,60,0.7,q_upper,0.9702154623336446,0.7170675675675688,add_len,dczBDAL_sV
S033,mullerlyer,long,60,0.9,q_upper,1.6474921212210745,0.7170675675675688,add_len,dczBDAL_sV
S033,mullerlyer,short,30,0.1,q_upper,0.4749436729794063,0.47876190476190295,add_len,dczBDAL_sV
S033,mullerlyer,short,30,0.3,q_upper,0.6305790094221628,0.47876190476190295,add_len,dczBDAL_sV
S033,mullerlyer,short,30,0.5,q_upper,0.8225333265793475,0.47876190476190295,add_len,dczBDAL_sV
S033,mullerlyer,short,30,0.7,q_upper,1.1303002928928296,0.47876190476190295,add_len,dczBDAL_sV
S033,mullerlyer,short,30,0.9,q_upper,1.9236058340674744,0.47876190476190295,add_len,dczBDAL_sV
S033,mullerlyer,short,40,0.1,q_upper,0.488710658662592,0.3410344827586108,add_len,dczBDAL_sV
S033,mullerlyer,short,40,0.3,q_upper,0.6672383998233292,0.3410344827586108,add_len,dczBDAL_sV
S033,mullerlyer,short,40,0.5,q_upper,0.8885494287393086,0.3410344827586108,add_len,dczBDAL_sV
S033,mullerlyer,short,40,0.7,q_upper,1.2490868030728521,0.3410344827586108,add_len,dczBDAL_sV
S033,mullerlyer,short,40,0.9,q_upper,2.135062650857727,0.3410344827586108,add_len,dczBDAL_sV
S033,mullerlyer,short,50,0.1,q_upper,0.5027095118724882,0.42340136054422617,add_len,dczBDAL_sV
S033,mullerlyer,short,50,0.3,q_upper,0.6743533124809041,0.42340136054422617,add_len,dczBDAL_sV
S033,mullerlyer,short,50,0.5,q_upper,0.8834158704506966,0.42340136054422617,add_len,dczBDAL_sV
S033,mullerlyer,short,50,0.7,q_upper,1.2207167134568697,0.42340136054422617,add_len,dczBDAL_sV
S033,mullerlyer,short,50,0.9,q_upper,2.024023498423566,0.42340136054422617,add_len,dczBDAL_sV
S033,mullerlyer,short,60,0.1,q_upper,0.4805845678290703,0.40674482758619485,add_len,dczBDAL_sV
S033,mullerlyer,short,60,0.3,q_upper,0.6459909101392193,0.40674482758619485,add_len,dczBDAL_sV
S033,mullerlyer,short,60,0.5,q_upper,0.8569485249291097,0.40674482758619485,add_len,dczBDAL_sV
S033,mullerlyer,short,60,0.7,q_upper,1.1927129858766508,0.40674482758619485,add_len,dczBDAL_sV
S033,mullerlyer,short,60,0.9,q_upper,2.0243573527506813,0.40674482758619485,add_len,dczBDAL_sV
S034,mullerlyer,long,30,0.1,q_upper,0.384967358817088,0.9048000000000282,add_len,dczBDAL_sV
S034,mullerlyer,long,30,0.3,q_upper,0.47821763658875227,0.9048000000000282,add_len,dczBDAL_sV
S034,mullerlyer,long,30,0.5,q_upper,0.5912363145148759,0.9048000000000282,add_len,dczBDAL_sV
S034,mullerlyer,long,30,0.7,q_upper,0.7824499246463004,0.9048000000000282,add_len,dczBDAL_sV
S034,mullerlyer,long,30,0.9,q_upper,1.34465894531062,0.9048000000000282,add_len,dczBDAL_sV
S034,mullerlyer,long,40,0.1,q_upper,0.3961764977606516,0.7895302013422771,add_len,dczBDAL_sV
S034,mullerlyer,long,40,0.3,q_upper,0.511526041581453,0.7895302013422771,add_len,dczBDAL_sV
S034,mullerlyer,long,40,0.5,q_upper,0.655513482579821,0.7895302013422771,add_len,dczBDAL_sV
S034,mullerlyer,long,40,0.7,q_upper,0.9029341799855798,0.7895302013422771,add_len,dczBDAL_sV
S034,mullerlyer,long,40,0.9,q_upper,1.6059202105615231,0.7895302013422771,add_len,dczBDAL_sV
S034,mullerlyer,long,50,0.1,q_upper,0.39724223832448224,0.7583129251700947,add_len,dczBDAL_sV
S034,mullerlyer,long,50,0.3,q_upper,0.5140362703569946,0.7583129251700947,add_len,dczBDAL_sV
S034,mullerlyer,long,50,0.5,q_upper,0.6635532462856623,0.7583129251700947,add_len,dczBDAL_sV
S034,mullerlyer,long,50,0.7,q_upper,0.9216587306363839,0.7583129251700947,add_len,dczBDAL_sV
S034,mullerlyer,long,50,0.9,q_upper,1.6375217031314315,0.7583129251700947,add_len,dczBDAL_sV
S034,mullerlyer,long,60,0.1,q_upper,0.38453258805004836,0.8963866666666911,add_len,dczBDAL_sV
S034,mullerlyer,long,60,0.3,q_upper,0.47896374952703946,0.8963866666666911,add_len,dczBDAL_sV
S034,mullerlyer,long,60,0.5,q_upper,0.5933499744791438,0.8963866666666911,add_len,dczBDAL_sV
S034,mullerlyer,long,60,0.7,q_upper,0.7881081998683964,0.8963866666666911,add_len,dczBDAL_sV
S034,mullerlyer,long,60,0.9,q_upper,1.3610184734831623,0.8963866666666911,add_len,dczBDAL_sV
S034,mullerlyer,short,30,0.1,q_upper,0.4526404566674137,0.44544966442953066,add_len,dczBDAL_sV
S034,mullerlyer,short,30,0.3,q_upper,0.6234802074844535,0.44544966442953066,add_len,dczBDAL_sV
S034,mullerlyer,short,30,0.5,q_upper,0.8437515344123772,0.44544966442953066,add_len,dczBDAL_sV
S034,mullerlyer,short,30,0.7,q_upper,1.2010143232041703,0.44544966442953066,add_len,dczBDAL_sV
S034,mullerlyer,short,30,0.9,q_upper,2.0896418007248556,0.44544966442953066,add_len,dczBDAL_sV
S034,mullerlyer,short,40,0.1,q_upper,0.4662744056202083,0.42618666666666594,add_len,dczBDAL_sV
S034,mullerlyer,short,40,0.3,q_upper,0.642297583452698,0.42618666666666594,add_len,dczBDAL_sV
S034,mullerlyer,short,40,0.5,q_upper,0.8684393536179208,0.42618666666666594,add_len,dczBDAL_sV
S034,mullerlyer,short,40,0.7,q_upper,1.2367775681719217,0.42618666666666594,add_len,dczBDAL_sV
S034,mullerlyer,short,40,0.9,q_upper,2.120652851778598,0.42618666666666594,add_len,dczBDAL_sV
S034,mullerlyer,short,50,0.1,q_upper,0.4657415045664198,0.30687248322147537,add_len,dczBDAL_sV
S034,mullerlyer,short,50,0.3,q_upper,0.6544840629658567,0.30687248322147537,add_len,dczBDAL_sV
S034,mullerlyer,short,50,0.5,q_upper,0.8944587651200293,0.30687248322147537,add_len,dczBDAL_sV
S034,mullerlyer,short,50,0.7,q_upper,1.2932232105420292,0.30687248322147537,add_len,dczBDAL_sV
S034,mullerlyer,short,50,0.9,q_upper,2.2285892284351685,0.30687248322147537,add_len,dczBDAL_sV
S034,mullerlyer,short,60,0.1,q_upper,0.5299150521707607,0.3361073825503344,add_len,dczBDAL_sV
S034,mullerlyer,short,60,0.3,q_upper,0.7434789787552369,0.3361073825503344,add_len,dczBDAL_sV
S034,mullerlyer,short,60,0.5,q_upper,1.001120908321482,0.3361073825503344,add_len,dczBDAL_sV
S034,mullerlyer,short,60,0.7,q_upper,1.3999193490106179,0.3361073825503344,add_len,dczBDAL_sV
S034,mullerlyer,short,60,0.9,q_upper,2.3297992707340933,0.3361073825503344,add_len,dczBDAL_sV
S035,mullerlyer,long,30,0.1,q_upper,0.3503190168545919,0.8052666666666445,add_len,dczBDAL_sV
S035,mullerlyer,long,30,0.3,q_upper,0.4352541162394014,0.8052666666666445,add_len,dczBDAL_sV
S035,mullerlyer,long,30,0.5,q_upper,0.5334650630613719,0.8052666666666445,add_len,dczBDAL_sV
S035,mullerlyer,long,30,0.7,q_upper,0.6861825217930547,0.8052666666666445,add_len,dczBDAL_sV
S035,mullerlyer,long,30,0.9,q_upper,1.0613645438058437,0.8052666666666445,add_len,dczBDAL_sV
S035,mullerlyer,long,40,0.1,q_upper,0.32866361856151033,0.8272666666666452,add_len,dczBDAL_sV
S035,mullerlyer,long,40,0.3,q_upper,0.40394808589597864,0.8272666666666452,add_len,dczBDAL_sV
S035,mullerlyer,long,40,0.5,q_upper,0.49766102291861913,0.8272666666666452,add_len,dczBDAL_sV
S035,mullerlyer,long,40,0.7,q_upper,0.6478730494551271,0.8272666666666452,add_len,dczBDAL_sV
S035,mullerlyer,long,40,0.9,q_upper,1.0246505699020043,0.8272666666666452,add_len,dczBDAL_sV
S035,mullerlyer,long,50,0.1,q_upper,0.3659110415128282,0.8397866666666483,add_len,dczBDAL_sV
S035,mullerlyer,long,50,0.3,q_upper,0.44763932868008954,0.8397866666666483,add_len,dczBDAL_sV
S035,mullerlyer,long,50,0.5,q_upper,0.5385292082945234,0.8397866666666483,add_len,dczBDAL_sV
S035,mullerlyer,long,50,0.7,q_upper,0.6739206881927322,0.8397866666666483,add_len,dczBDAL_sV
S035,mullerlyer,long,50,0.9,q_upper,0.9903671060584878,0.8397866666666483,add_len,dczBDAL_sV
S035,mullerlyer,long,60,0.1,q_upper,0.35839769469231975,0.7976133333333139,add_len,dczBDAL_sV
S035,mullerlyer,long,60,0.3,q_upper,0.44560654668711375,0.7976133333333139,add_len,dczBDAL_sV
S035,mullerlyer,long,60,0.5,q_upper,0.547178692056022,0.7976133333333139,add_len,dczBDAL_sV
S035,mullerlyer,long,60,0.7,q_upper,0.7011043835546523,0.7976133333333139,add_len,dczBDAL_sV
S035,mullerlyer,long,60,0.9,q_upper,1.0644680196013971,0.7976133333333139,add_len,dczBDAL_sV
S035,mullerlyer,short,30,0.1,q_upper,0.3723973916590629,0.39410666666666777,add_len,dczBDAL_sV
S035,mullerlyer,short,30,0.3,q_upper,0.49124887664807293,0.39410666666666777,add_len,dczBDAL_sV
S035,mullerlyer,short,30,0.5,q_upper,0.6322796565112642,0.39410666666666777,add_len,dczBDAL_sV
S035,mullerlyer,short,30,0.7,q_upper,0.846013234049741,0.39410666666666777,add_len,dczBDAL_sV
S035,mullerlyer,short,30,0.9,q_upper,1.3234584574006794,0.39410666666666777,add_len,dczBDAL_sV
S035,mullerlyer,short,40,0.1,q_upper,0.37910953977159284,0.372906666666667,add_len,dczBDAL_sV
S035,mullerlyer,short,40,0.3,q_upper,0.49781859424498714,0.372906666666667,add_len,dczBDAL_sV
S035,mullerlyer,short,40,0.5,q_upper,0.6456757064603448,0.372906666666667,add_len,dczBDAL_sV
S035,mullerlyer,short,40,0.7,q_upper,0.8641204622909214,0.372906666666667,add_len,dczBDAL_sV
S035,mullerlyer,short,40,0.9,q_upper,1.3446303245411426,0.372906666666667,add_len,dczBDAL_sV
S035,mullerlyer,short,50,0.1,q_upper,0.35486497604144857,0.3763600000000028,add_len,dczBDAL_sV
S035,mullerlyer,short,50,0.3,q_upper,0.4673079560061831,0.3763600000000028,add_len,dczBDAL_sV
S035,mullerlyer,short,50,0.5,q_upper,0.6049677375426402,0.3763600000000028,add_len,dczBDAL_sV
S035,mullerlyer,short,50,0.7,q_upper,0.8243576263185577,0.3763600000000028,add_len,dczBDAL_sV
S035,mullerlyer,short,50,0.9,q_upper,1.314308410284024,0.3763600000000028,add_len,dczBDAL_sV
S035,mullerlyer,short,60,0.1,q_upper,0.4565762774083398,0.26678666666666684,add_len,dczBDAL_sV
S035,mullerlyer,short,60,0.3,q_upper,0.5951172458281218,0.26678666666666684,add_len,dczBDAL_sV
S035,mullerlyer,short,60,0.5,q_upper,0.7520102333307989,0.26678666666666684,add_len,dczBDAL_sV
S035,mullerlyer,short,60,0.7,q_upper,0.9725725087543586,0.26678666666666684,add_len,dczBDAL_sV
S035,mullerlyer,short,60,0.9,q_upper,1.4417824746569996,0.26678666666666684,add_len,dczBDAL_sV
S036,mullerlyer,long,30,0.1,q_upper,0.39285794339881686,0.6242133333333322,add_len,dczBDAL_sV
S036,mullerlyer,long,30,0.3,q_upper,0.5281408162798357,0.6242133333333322,add_len,dczBDAL_sV
S036,mullerlyer,long,30,0.5,q_upper,0.7009937988552601,0.6242133333333322,add_len,dczBDAL_sV
S036,mullerlyer,long,30,0.7,q_upper,0.990612430899219,0.6242133333333322,add_len,dczBDAL_sV
S036,mullerlyer,long,30,0.9,q_upper,1.7033559321818512,0.6242133333333322,add_len,dczBDAL_sV
S036,mullerlyer,long,40,0.1,q_upper,0.37184995932625264,0.7263013698630142,add_len,dczBDAL_sV
S036,mullerlyer,long,40,0.3,q_upper,0.4888052207953083,0.7263013698630142,add_len,dczBDAL_sV
S036,mullerlyer,long,40,0.5,q_upper,0.6399653111310328,0.7263013698630142,add_len,dczBDAL_sV
S036,mullerlyer,long,40,0.7,q_upper,0.8945299572299454,0.7263013698630142,add_len,dczBDAL_sV
S036,mullerlyer,long,40,0.9,q_upper,1.5647634882345662,0.7263013698630142,add_len,dczBDAL_sV
S036,mullerlyer,long,50,0.1,q_upper,0.4091709563857687,0.6991866666666808,add_len,dczBDAL_sV
S036,mullerlyer,long,50,0.3,q_upper,0.5443202004911258,0.6991866666666808,add_len,dczBDAL_sV
S036,mullerlyer,long,50,0.5,q_upper,0.7107741442515089,0.6991866666666808,add_len,dczBDAL_sV
S036,mullerlyer,long,50,0.7,q_upper,0.9800002035112295,0.6991866666666808,add_len,dczBDAL_sV
S036,mullerlyer,long,50,0.9,q_upper,1.6561512023133684,0.6991866666666808,add_len,dczBDAL_sV
S036,mullerlyer,long,60,0.1,q_upper,0.4017478205513388,0.6862206896551534,add_len,dczBDAL_sV
