subj_idx,bias_source,bias_direction,addition_length,stim,response,rt
S041,mullerlyer,long,60,1,1,0.49710009999944305
S041,mullerlyer,long,60,1,1,0.3998913999985234
S041,mullerlyer,long,60,0,1,0.9890900999998848
S041,mullerlyer,long,60,0,0,0.7829001999998582
S041,mullerlyer,long,60,1,1,0.68329679999988
S041,mullerlyer,long,60,1,1,1.1401712999995652
S041,mullerlyer,long,60,0,0,0.801211100000728
S041,mullerlyer,long,60,0,1,0.6897329000003083
S041,mullerlyer,long,60,0,0,0.6995910000005097
S041,mullerlyer,long,60,1,1,0.5980902000010246
S041,mullerlyer,long,60,1,1,0.8556422000001476
S041,mullerlyer,long,60,1,1,0.6118406999994477
S041,mullerlyer,long,60,1,1,0.8027124000000185
S041,mullerlyer,long,60,0,0,1.9830936999987896
S041,mullerlyer,long,60,1,1,1.149043599998549
S041,mullerlyer,long,60,0,0,0.7301647999993293
S041,mullerlyer,long,60,0,0,0.8503051999996387
S041,mullerlyer,long,60,0,0,0.6792299000007915
S041,mullerlyer,long,60,0,0,1.1162300999985746
S041,mullerlyer,long,60,0,0,1.430062800000087
S041,mullerlyer,long,60,0,0,1.819235099999787
S041,mullerlyer,long,60,1,0,0.9915746000006038
S041,mullerlyer,long,60,1,1,0.5101525000009133
S041,mullerlyer,long,60,1,0,2.2748888000005536
S041,mullerlyer,long,60,1,1,0.6060158000000229
S041,mullerlyer,long,60,1,1,1.351299800000561
S041,mullerlyer,long,60,1,1,0.7781362999994599
S041,mullerlyer,long,60,1,1,0.6737974000006943
S041,mullerlyer,long,60,0,0,0.9163074999996752
S041,mullerlyer,long,60,0,1,1.4748227999989467
S041,mullerlyer,long,60,0,1,1.2547561999999743
S041,mullerlyer,long,60,0,0,1.3542151000001468
S041,mullerlyer,long,60,1,1,0.6102253000008204
S041,mullerlyer,short,50,1,1,1.8913677000000464
S041,mullerlyer,short,50,1,0,0.6505879999986064
S041,mullerlyer,short,50,0,0,0.4810882000001584
S041,mullerlyer,short,50,1,1,0.674427599999035
S041,mullerlyer,short,50,0,0,0.49099699999896984
S041,mullerlyer,short,50,1,1,0.6412060000002384
S041,mullerlyer,short,50,1,0,1.0670743999999104
S041,mullerlyer,short,50,1,1,0.47923630000150297
S041,mullerlyer,short,50,1,0,0.6131760000007489
S041,mullerlyer,short,50,0,0,0.3722335999991628
S041,mullerlyer,short,50,1,1,0.8663603999993938
S041,mullerlyer,short,50,0,0,0.5299173000003066
S041,mullerlyer,short,50,0,0,0.5591243999988365
S041,mullerlyer,short,50,0,0,0.39709839999886754
S041,mullerlyer,short,50,0,1,0.4251509999994596
S041,mullerlyer,short,50,0,0,0.5995942000008654
S041,mullerlyer,short,50,0,0,0.378099999999904
S041,mullerlyer,short,50,1,1,0.797488300000623
S041,mullerlyer,short,50,1,1,1.119269400000121
S041,mullerlyer,short,50,0,0,0.5282313999996404
S041,mullerlyer,short,50,1,1,0.6828781999993225
S041,mullerlyer,short,50,1,1,0.6031876999986707
S041,mullerlyer,short,50,0,0,0.5265753999992739
S041,mullerlyer,short,50,1,1,0.6175413000000844
S041,mullerlyer,short,50,0,0,0.5676750999991782
S041,mullerlyer,short,50,1,0,0.7747576999990997
S041,mullerlyer,short,50,1,1,0.5274341999993339
S041,mullerlyer,short,50,1,1,0.6367295000000013
S041,mullerlyer,short,50,1,0,0.6059174999991228
S041,mullerlyer,short,50,1,1,0.5991109999995388
S041,mullerlyer,short,50,1,0,1.2512974999990547
S041,mullerlyer,short,50,0,0,0.4638572000003478
S041,mullerlyer,short,50,0,0,0.4944598000001861
S041,mullerlyer,short,50,0,0,0.424151700000948
S041,mullerlyer,short,50,0,0,1.1195081000005302
S041,mullerlyer,short,50,1,1,1.6580231999996613
S041,mullerlyer,short,50,0,0,0.6363332999990234
S041,mullerlyer,short,50,0,0,0.7682801000009931
S041,mullerlyer,short,50,1,1,0.7955876999985776
S041,mullerlyer,short,50,0,0,0.5544443999988289
S041,mullerlyer,short,50,0,0,0.4910838999985572
S041,mullerlyer,short,50,1,0,1.14210329999878
S041,mullerlyer,short,50,0,0,0.454586300000301
S041,mullerlyer,short,50,1,1,0.9566978999991989
S041,mullerlyer,short,50,0,0,0.5067586000004667
S041,mullerlyer,short,50,1,1,0.6746354999995674
S041,mullerlyer,short,50,1,1,0.8654712000006839
S041,mullerlyer,short,50,1,1,0.760018000000855
S041,mullerlyer,short,50,1,1,0.6840020999989065
S041,mullerlyer,short,50,1,1,0.44891370000004827
S041,mullerlyer,short,30,1,1,1.2545695999997406
S041,mullerlyer,short,30,1,1,1.1663590999996811
S041,mullerlyer,short,30,0,0,3.2524339000010514
S041,mullerlyer,short,30,0,0,1.4803043000010805
S041,mullerlyer,short,30,1,1,1.2687124000003678
S041,mullerlyer,short,30,1,1,1.6377300000003745
S041,mullerlyer,short,30,0,1,1.604306400000496
S041,mullerlyer,short,30,0,0,0.94963800000005
S041,mullerlyer,short,30,0,0,0.6182425000006333
S041,mullerlyer,short,30,0,0,0.9059892000004766
S041,mullerlyer,short,30,1,1,1.151287799999409
S041,mullerlyer,short,30,0,0,1.798906199999692
S041,mullerlyer,short,30,0,0,1.4120900999987498
S041,mullerlyer,short,30,1,1,0.9692589000005682
S041,mullerlyer,short,30,0,0,0.6865825000004406
S041,mullerlyer,short,30,0,0,1.7877532999991672
S041,mullerlyer,short,30,0,0,0.6695190000009461
S041,mullerlyer,short,30,1,0,0.6641772000002675
S041,mullerlyer,short,30,0,0,0.7277295000003505
S041,mullerlyer,short,30,1,0,1.9211574000000835
S041,mullerlyer,short,30,0,0,0.8580440000005183
S041,mullerlyer,short,30,1,0,1.9951915999990888
S041,mullerlyer,short,30,0,0,0.7681317999995372
S041,mullerlyer,short,30,0,0,0.9145587999992132
S041,mullerlyer,short,30,1,1,1.1238962999996147
S041,mullerlyer,short,30,1,0,0.991878100001486
S041,mullerlyer,short,30,1,0,0.8363693000010244
S041,mullerlyer,short,30,1,1,0.567067699999825
S041,mullerlyer,short,30,0,0,0.6670442999984516
S041,mullerlyer,short,30,1,1,1.9619039000008345
S041,mullerlyer,short,30,0,0,1.0056719000003795
S041,mullerlyer,short,30,0,0,0.8960898999994242
S041,mullerlyer,short,30,0,0,0.5864679999995133
S041,mullerlyer,short,30,0,0,0.4354984000001423
S041,mullerlyer,short,30,0,0,0.5484285000002274
S041,mullerlyer,short,30,1,1,1.1074705999999424
S041,mullerlyer,short,30,1,1,0.7244492999998329
S041,mullerlyer,short,30,0,1,0.8866542000014306
S041,mullerlyer,short,30,0,1,1.2457855000011475
S041,mullerlyer,short,30,1,1,0.5250833000009152
S041,mullerlyer,short,30,1,1,4.300767599999745
S041,mullerlyer,short,30,0,0,1.1562154999992345
S041,mullerlyer,short,30,0,0,1.1772087000008469
S041,mullerlyer,short,30,0,0,0.7106492000002618
S041,mullerlyer,short,30,0,0,0.4347262999999657
S041,mullerlyer,short,30,0,0,1.0390625
S041,mullerlyer,short,30,1,0,0.8057003000012628
S041,mullerlyer,short,30,0,0,0.9739060000010796
S041,mullerlyer,short,30,1,0,1.0443093000012595
S041,mullerlyer,short,30,0,0,0.7267776999997295
S041,mullerlyer,short,50,0,0,0.7657053999992058
S041,mullerlyer,short,50,0,0,0.5283892000006745
S041,mullerlyer,short,50,0,0,0.5945375000010245
S041,mullerlyer,short,50,0,1,0.9912232999995468
S041,mullerlyer,short,50,0,0,2.0043194999998377
S041,mullerlyer,short,50,1,0,0.5315596000000369
S041,mullerlyer,short,50,0,0,0.6235378000001219
S041,mullerlyer,short,50,0,0,0.3887682999993558
S041,mullerlyer,short,50,1,1,1.362439900000027
S041,mullerlyer,short,50,1,1,1.3271368999994593
S041,mullerlyer,short,50,0,0,0.5257688999990933
S041,mullerlyer,short,50,0,0,0.6709982000011223
S041,mullerlyer,short,50,1,1,0.8082852999996248
S041,mullerlyer,short,50,0,0,0.6197584999990795
S041,mullerlyer,short,50,1,1,1.6003992999994807
S041,mullerlyer,short,50,0,0,0.8113443999991432
S041,mullerlyer,short,50,1,1,0.7643805999996403
S041,mullerlyer,short,50,1,1,0.9645983999998862
S041,mullerlyer,short,50,1,1,1.608466600000611
S041,mullerlyer,short,50,1,1,1.4101458999994063
S041,mullerlyer,short,50,1,1,0.9576825000003736
S041,mullerlyer,short,50,0,0,0.4870202000001882
S041,mullerlyer,short,50,0,0,0.5119630000008328
S041,mullerlyer,short,50,1,1,0.6324669999994512
S041,mullerlyer,short,50,1,1,1.3478845000008732
S041,mullerlyer,short,50,1,0,0.8121956999984832
S041,mullerlyer,short,50,1,1,0.5444650999997975
S041,mullerlyer,short,50,0,0,2.0911298000009992
S041,mullerlyer,short,50,1,1,0.8274977000000945
S041,mullerlyer,short,50,0,0,1.3466145999991568
S041,mullerlyer,short,50,1,0,1.2681499999998778
S041,mullerlyer,short,50,0,0,0.6380141999998159
S041,mullerlyer,short,50,1,1,1.0083013999992545
S041,mullerlyer,short,50,1,1,0.7993463999991945
S041,mullerlyer,short,50,0,0,1.7853054000006523
S041,mullerlyer,short,50,0,0,0.4491859999998269
S041,mullerlyer,short,50,0,0,0.5106284999983473
S041,mullerlyer,short,50,1,1,0.6481777999997576
S041,mullerlyer,short,50,1,1,0.930182900001455
S041,mullerlyer,short,50,0,0,1.1838037999987137
S041,mullerlyer,short,50,0,0,0.8090277999999671
S041,mullerlyer,short,50,0,0,0.9049414999990404
S041,mullerlyer,short,50,0,0,0.5361728999996558
S041,mullerlyer,short,50,1,0,0.8912486000008357
S041,mullerlyer,short,50,1,1,1.7253137000006973
S041,mullerlyer,short,50,1,1,1.0779333999998926
S041,mullerlyer,short,50,0,0,0.6746144000007916
S041,mullerlyer,short,50,0,0,0.6703914000008808
S041,mullerlyer,short,50,1,1,0.7829108999994787
S041,mullerlyer,long,30,0,0,3.2154914000002464
S041,mullerlyer,long,30,1,0,1.6623141999989457
S041,mullerlyer,long,30,0,0,1.9658682999997836
S041,mullerlyer,long,30,0,0,1.5908314999996946
S041,mullerlyer,long,30,0,0,0.972950999999739
S041,mullerlyer,long,30,0,0,2.531204700000671
S041,mullerlyer,long,30,0,0,2.184128499999133
S041,mullerlyer,long,30,0,0,1.6930610999988858
S041,mullerlyer,long,30,0,0,1.6259599000004528
S041,mullerlyer,long,30,1,1,1.048306800001228
S041,mullerlyer,long,30,1,1,1.102462699998796
S041,mullerlyer,long,30,0,0,1.948344399999769
S041,mullerlyer,long,30,0,0,2.020600800000466
S041,mullerlyer,long,30,1,1,0.8037762999992992
S041,mullerlyer,long,30,1,0,0.8193245999991632
S041,mullerlyer,long,30,0,1,2.221846899999946
S041,mullerlyer,long,30,0,0,2.721054900001036
S041,mullerlyer,long,30,1,1,1.2134301999994932
S041,mullerlyer,long,30,1,1,0.7556335999997827
S041,mullerlyer,long,30,0,1,1.1036438999999518
S041,mullerlyer,long,30,0,0,2.7248239000000467
S041,mullerlyer,long,30,1,1,2.072246699999596
S041,mullerlyer,long,30,0,1,0.5441847000001871
S041,mullerlyer,long,30,1,0,0.5766024000004109
S041,mullerlyer,long,30,1,0,0.4054706999995687
S041,mullerlyer,long,30,0,0,1.040113699998983
S041,mullerlyer,long,30,1,0,0.8529164000010496
S041,mullerlyer,long,30,0,0,0.5059297999996488
S041,mullerlyer,long,30,0,1,1.4073095999992802
S041,mullerlyer,long,30,0,0,0.5808405000007042
S041,mullerlyer,long,30,0,0,0.8328476999995473
S041,mullerlyer,long,30,1,0,0.6294292000002315
S041,mullerlyer,long,30,1,1,0.45860889999858045
S041,mullerlyer,long,30,0,1,0.47004050000032294
S041,mullerlyer,long,30,0,0,0.7013714999993681
S041,mullerlyer,long,30,0,0,0.7885483999998542
S041,mullerlyer,long,30,0,1,0.955248300000676
S041,mullerlyer,long,30,1,1,0.7689759999993839
S041,mullerlyer,long,30,1,0,0.9659035999993648
S041,mullerlyer,long,30,0,1,0.5457197000014276
S041,mullerlyer,long,30,1,1,0.691244600000573
S041,mullerlyer,long,30,0,0,0.6689663000015571
S041,mullerlyer,long,30,1,1,0.4646751999989646
S041,mullerlyer,long,30,1,1,0.7963971999997739
S041,mullerlyer,long,30,0,1,1.080319999999119
S041,mullerlyer,long,30,0,0,0.9184007000003476
S041,mullerlyer,long,30,0,0,0.8711212999987765
S041,mullerlyer,long,30,0,0,0.6829680999999255
S041,mullerlyer,long,30,1,1,0.4641136000009283
S041,mullerlyer,long,30,0,0,0.5954373000004125
S041,mullerlyer,short,60,0,0,0.9918516999987332
S041,mullerlyer,short,60,0,0,0.41683240000020305
S041,mullerlyer,short,60,0,0,0.41518030000042927
S041,mullerlyer,short,60,1,1,0.5204806999990979
S041,mullerlyer,short,60,1,1,0.8596373000000312
S041,mullerlyer,short,60,1,1,0.9274605000009616
S041,mullerlyer,short,60,0,0,0.43163170000116224
S041,mullerlyer,short,60,0,0,0.356620099999418
S041,mullerlyer,short,60,0,0,0.6329267000000982
S041,mullerlyer,short,60,0,0,1.2334725000000617
S041,mullerlyer,short,60,1,1,1.0292808000012883
S041,mullerlyer,short,60,0,0,0.6210038000008353
S041,mullerlyer,short,60,0,0,0.4577810999999201
S041,mullerlyer,short,60,0,0,0.44437010000001465
S041,mullerlyer,short,60,0,0,0.514124699999229
S041,mullerlyer,short,60,0,0,1.5069719000002806
S041,mullerlyer,short,60,1,1,0.6424764999992476
S041,mullerlyer,short,60,0,0,0.5145597999999154
S041,mullerlyer,short,60,1,1,0.9727488999997148
S041,mullerlyer,short,60,0,0,0.4944327000011981
S041,mullerlyer,short,60,0,0,1.3114079999995738
S041,mullerlyer,short,60,0,0,0.7504223999985697
S041,mullerlyer,short,60,1,1,1.1951713999987987
S041,mullerlyer,short,60,0,0,0.8824170000007143
S041,mullerlyer,short,60,0,0,0.5819534000002022
S041,mullerlyer,short,60,1,1,1.0507768000006763
S041,mullerlyer,short,60,1,1,0.8597451999994519
S041,mullerlyer,short,60,1,1,1.3522395999989385
S041,mullerlyer,short,60,0,0,0.5882013000009465
S041,mullerlyer,short,60,1,1,3.917332200000601
S041,mullerlyer,short,60,1,0,4.036594999999579
S041,mullerlyer,short,60,0,0,0.4694271000007575
S041,mullerlyer,short,60,0,0,0.5951259000012215
S041,mullerlyer,short,60,1,0,0.5820303000000422
S041,mullerlyer,short,60,0,0,1.2134669999995822
S041,mullerlyer,short,60,1,1,0.9113514999990002
S041,mullerlyer,short,60,0,0,1.0434643999997206
S041,mullerlyer,short,60,0,0,0.4460975999991206
S041,mullerlyer,short,60,1,1,1.0004509999998843
S041,mullerlyer,short,60,0,0,0.439244699999108
S041,mullerlyer,short,60,0,0,0.5807054999986576
S041,mullerlyer,short,60,0,0,0.3434176999999181
S041,mullerlyer,short,60,0,0,0.35939909999979136
S041,mullerlyer,short,60,0,1,0.7814699999998993
S041,mullerlyer,short,60,1,1,0.4124544000005699
S041,mullerlyer,short,60,1,1,0.8495347000007314
S041,mullerlyer,short,60,0,0,0.6391564000005019
S041,mullerlyer,short,60,1,1,0.5010897000011028
S041,mullerlyer,short,60,1,1,0.704658799999379
S041,mullerlyer,short,60,1,1,0.5124815999988641
S042,mullerlyer,long,30,1,1,0.5911601000007067
S042,mullerlyer,long,30,0,1,0.5882512000007409
S042,mullerlyer,long,30,1,1,0.7043130000001838
S042,mullerlyer,long,30,1,1,1.1604018999987602
S042,mullerlyer,long,30,1,1,0.7243689999995695
S042,mullerlyer,long,30,1,1,0.591101099998923
S042,mullerlyer,long,30,1,1,0.6083068000007188
S042,mullerlyer,long,30,0,1,1.1627793000006932
S042,mullerlyer,long,30,0,1,0.7171166999996785
S042,mullerlyer,long,30,0,1,0.992132400000628
S042,mullerlyer,long,30,1,0,0.9662294999998268
S042,mullerlyer,long,30,0,0,1.330878599999778
S042,mullerlyer,long,30,0,1,1.2044507000009617
S042,mullerlyer,long,30,0,1,1.2781724999986182
S042,mullerlyer,long,30,1,1,0.6629604999998264
S042,mullerlyer,long,30,1,1,1.0079604000002291
S042,mullerlyer,long,30,0,1,0.7061780000003637
S042,mullerlyer,long,30,1,1,0.976212100000339
S042,mullerlyer,long,30,1,1,0.9620329000008496
S042,mullerlyer,long,30,1,1,0.6914047999998729
S042,mullerlyer,long,30,1,1,2.5578435999996145
S042,mullerlyer,long,30,0,0,0.9125817000003736
S042,mullerlyer,long,30,1,1,1.0143415999991705
S042,mullerlyer,long,30,0,1,0.6611071000006632
S042,mullerlyer,long,30,1,1,0.7148175999991508
S042,mullerlyer,long,30,1,1,0.9744842000000062
S042,mullerlyer,long,30,1,1,2.142092699999921
S042,mullerlyer,long,30,0,1,0.8637615000006917
S042,mullerlyer,long,30,0,1,1.6500694000005751
S042,mullerlyer,long,30,0,1,0.8297387000002345
S042,mullerlyer,long,30,1,0,1.2079211000000214
S042,mullerlyer,long,30,1,1,0.6382453000005626
S042,mullerlyer,long,30,1,1,1.1151484999991226
S042,mullerlyer,long,30,1,1,1.6527289000005112
S042,mullerlyer,long,30,1,1,1.6461474999996426
S042,mullerlyer,long,30,1,0,2.4996341000005486
S042,mullerlyer,long,30,0,0,0.6586834000008821
S042,mullerlyer,long,30,0,0,0.9868108999999096
S042,mullerlyer,long,30,1,1,1.296655800000735
S042,mullerlyer,long,30,0,0,0.741229299999759
S042,mullerlyer,long,30,0,1,1.0578255000000354
S042,mullerlyer,long,30,0,0,1.4322351000009803
S042,mullerlyer,long,30,0,1,1.0289572999990924
S042,mullerlyer,long,30,0,1,1.6125498000001244
S042,mullerlyer,long,30,0,1,1.5902080000014394
S042,mullerlyer,long,30,1,1,1.5078517999991163
S042,mullerlyer,long,30,0,0,0.6039938000012626
S042,mullerlyer,long,30,0,0,0.8472933000011835
S042,mullerlyer,long,30,0,0,1.9655759999986913
S042,mullerlyer,long,30,0,0,1.5363328999992518
S042,mullerlyer,short,40,0,1,1.2955513000015344
S042,mullerlyer,short,40,1,1,1.4821265999999014
S042,mullerlyer,short,40,0,1,0.9847551000002568
S042,mullerlyer,short,40,0,1,0.8342452000015328
S042,mullerlyer,short,40,0,0,1.216161500000453
S042,mullerlyer,short,40,1,0,1.2351139999991574
S042,mullerlyer,short,40,1,0,1.3250652000006085
S042,mullerlyer,short,40,1,1,0.6003237999993871
S042,mullerlyer,short,40,0,0,0.9336566999991192
S042,mullerlyer,short,40,1,0,0.7413269999997283
S042,mullerlyer,short,40,1,0,0.9374256999999488
S042,mullerlyer,short,40,0,0,1.1361171000007744
S042,mullerlyer,short,40,1,1,2.206506900000022
S042,mullerlyer,short,40,0,0,1.8011250999988988
S042,mullerlyer,short,40,0,1,2.124460299999555
S042,mullerlyer,short,40,0,1,0.8992218999992474
S042,mullerlyer,short,40,1,1,0.9777510999992955
S042,mullerlyer,short,40,1,1,1.124611500001265
S042,mullerlyer,short,40,0,1,1.9388946999988548
S042,mullerlyer,short,40,0,1,0.9078893999994762
S042,mullerlyer,short,40,0,1,1.100550099999964
S042,mullerlyer,short,40,1,1,0.8100918999989517
S042,mullerlyer,short,40,0,1,1.2809863000002224
S042,mullerlyer,short,40,1,1,0.8547541000007186
S042,mullerlyer,short,40,1,1,1.8996090999989976
S042,mullerlyer,short,40,1,1,0.9641890999992028
S042,mullerlyer,short,40,1,1,1.2900376999987202
S042,mullerlyer,short,40,0,1,1.156416400001035
S042,mullerlyer,short,40,1,1,1.0799253999994107
S042,mullerlyer,short,40,0,0,0.7495633999988058
S042,mullerlyer,short,40,1,0,1.166132500000458
S042,mullerlyer,short,40,0,0,0.7858482000010554
S042,mullerlyer,short,40,0,1,0.6704273999985162
S042,mullerlyer,short,40,1,1,0.8349607000000105
S042,mullerlyer,short,40,1,1,1.382826600000044
S042,mullerlyer,short,40,0,0,1.0133894000009604
S042,mullerlyer,short,40,1,0,1.657783600001494
S042,mullerlyer,short,40,0,1,1.5459935999988377
S042,mullerlyer,short,40,0,1,0.9634702999992442
S042,mullerlyer,short,40,1,1,0.6763379000003624
S042,mullerlyer,short,40,0,0,0.804487400000653
S042,mullerlyer,short,40,1,0,0.5808923999993567
S042,mullerlyer,short,40,0,0,0.6057832000005874
S042,mullerlyer,short,40,1,1,0.7307478000002448
S042,mullerlyer,short,40,1,0,0.516047899998739
S042,mullerlyer,short,40,0,0,0.4396495000000869
S042,mullerlyer,short,40,0,1,0.5204419999990932
S042,mullerlyer,short,40,0,1,0.9458918999989692
S042,mullerlyer,short,40,0,1,0.37907630000154313
S042,mullerlyer,short,60,0,0,0.6244760999998107
S042,mullerlyer,short,60,0,0,0.3955978999983927
S042,mullerlyer,short,60,1,0,0.5315213999983825
S042,mullerlyer,short,60,1,0,0.796257299998615
S042,mullerlyer,short,60,1,1,0.5529427000001306
S042,mullerlyer,short,60,1,1,0.7142186000000947
S042,mullerlyer,short,60,1,1,0.7361653000007209
S042,mullerlyer,short,60,0,0,0.6464933999995992
S042,mullerlyer,short,60,1,1,0.8127321000010852
S042,mullerlyer,short,60,0,0,0.5207159000001411
S042,mullerlyer,short,60,0,0,0.6328092999992805
S042,mullerlyer,short,60,0,0,0.5262440000005881
S042,mullerlyer,short,60,0,1,0.5845745000005991
S042,mullerlyer,short,60,1,1,0.782546899999943
S042,mullerlyer,short,60,0,0,0.6294980000002397
S042,mullerlyer,short,60,0,0,0.6328578000011476
S042,mullerlyer,short,60,0,1,0.720620100000815
S042,mullerlyer,short,60,0,1,0.69277620000139
S042,mullerlyer,short,60,0,1,0.7505956999993941
S042,mullerlyer,short,60,1,1,0.527930500000366
S042,mullerlyer,short,60,0,0,0.7078106999997544
S042,mullerlyer,short,60,1,1,0.5721823000003496
S042,mullerlyer,short,60,1,1,0.7750679000000673
S042,mullerlyer,short,60,1,1,0.4033882999992784
S042,mullerlyer,short,60,1,1,0.5721322999997938
S042,mullerlyer,short,60,0,0,0.5661390999994182
S042,mullerlyer,short,60,0,1,0.28166179999971064
S042,mullerlyer,short,60,0,0,0.6589314000011655
S042,mullerlyer,short,60,0,1,0.5690202999994654
S042,mullerlyer,short,60,1,1,0.9327088000009098
S042,mullerlyer,short,60,1,0,0.572298299999602
S042,mullerlyer,short,60,0,1,0.32273200000054203
S042,mullerlyer,short,60,0,1,0.8352895000007265
S042,mullerlyer,short,60,1,1,1.396336700001484
S042,mullerlyer,short,60,0,1,0.40267409999978554
S042,mullerlyer,short,60,1,0,0.6994673999997758
S042,mullerlyer,short,60,1,0,0.6629394999999931
S042,mullerlyer,short,60,0,1,0.6118296000004193
S042,mullerlyer,short,60,1,1,0.8278057000006811
S042,mullerlyer,short,60,0,1,0.998395200000232
S042,mullerlyer,short,60,1,0,0.6411829000007856
S042,mullerlyer,short,60,1,1,0.5875562999990507
S042,mullerlyer,short,60,0,1,0.5696879000006447
S042,mullerlyer,short,60,0,1,0.4608516000007512
S042,mullerlyer,short,60,1,1,0.4729103000008763
S042,mullerlyer,short,60,1,0,0.4410374999988562
S042,mullerlyer,short,60,1,0,0.4673566000001302
S042,mullerlyer,short,60,0,1,0.4559959999987768
S042,mullerlyer,short,60,1,1,0.6637245000001712
S042,mullerlyer,short,60,1,1,0.4694132999993599
S042,mullerlyer,long,40,1,0,0.7745061999994505
S042,mullerlyer,long,40,0,1,1.0329280999994808
S042,mullerlyer,long,40,0,1,0.42115349999949103
S042,mullerlyer,long,40,1,1,0.37435960000038904
S042,mullerlyer,long,40,0,1,0.35452990000158024
S042,mullerlyer,long,40,1,0,0.6328140000005078
S042,mullerlyer,long,40,0,1,0.5241783000001305
S042,mullerlyer,long,40,1,1,0.5325343000004068
S042,mullerlyer,long,40,1,1,0.6255020999997214
S042,mullerlyer,long,40,0,1,0.6733836000003066
S042,mullerlyer,long,40,1,1,0.7327752000001055
S042,mullerlyer,long,40,0,1,0.5574986999999965
S042,mullerlyer,long,40,0,1,0.65914969999903406
S042,mullerlyer,long,40,0,1,0.617518500001097
S042,mullerlyer,long,40,0,1,0.7168742000012571
S042,mullerlyer,long,40,1,1,0.6244311999998899
S042,mullerlyer,long,40,1,1,0.5433783999997104
S042,mullerlyer,long,40,1,1,0.5339930999998614
S042,mullerlyer,long,40,0,1,0.6119876000011573
S042,mullerlyer,long,40,0,1,0.5889869000002363
S042,mullerlyer,long,40,1,1,0.6245053000002372
S042,mullerlyer,long,40,0,0,0.8490408999987267
S042,mullerlyer,long,40,1,1,0.6374611000010191
S042,mullerlyer,long,40,0,1,0.5993550999992294
S042,mullerlyer,long,40,1,1,0.8364152000012837
S042,mullerlyer,long,40,1,1,0.6244521999997232
S042,mullerlyer,long,40,0,1,0.5691549000002851
S042,mullerlyer,long,40,1,1,0.8886581999995542
S042,mullerlyer,long,40,1,1,0.725196400000641
S042,mullerlyer,long,40,1,1,0.7892047999994247
S042,mullerlyer,long,40,1,1,0.7041802000003372
S042,mullerlyer,long,40,0,0,0.9457474999999248
S042,mullerlyer,long,40,1,1,0.6213855000005424
S042,mullerlyer,long,40,0,1,0.6115316999985225
S042,mullerlyer,long,40,0,1,0.7286906000008457
S042,mullerlyer,long,40,1,1,0.7577438999996957
S042,mullerlyer,long,40,1,1,0.507724800001597
S042,mullerlyer,long,40,0,1,0.6216800000001967
S042,mullerlyer,long,40,0,1,0.639690399999381
S042,mullerlyer,long,40,0,1,0.6563544999989972
S042,mullerlyer,long,40,0,1,1.2827908999988722
S042,mullerlyer,long,40,0,1,0.9563684999993712
S042,mullerlyer,long,40,0,1,0.6582209000007424
S042,mullerlyer,long,40,0,1,0.935224599999856
S042,mullerlyer,long,40,0,1,0.6208901999998488
S042,mullerlyer,long,40,0,0,1.0161337000008643
S042,mullerlyer,long,40,0,1,0.5334846999994625
S042,mullerlyer,long,40,0,1,0.8639868000009301
S042,mullerlyer,long,40,0,1,0.5963640000009036
S042,mullerlyer,long,40,0,1,0.5223463000002084
S042,mullerlyer,short,50,1,0,1.0829933999993957
S042,mullerlyer,short,50,0,0,0.5124151999989408
S042,mullerlyer,short,50,1,1,0.5958034000013868
S042,mullerlyer,short,50,1,1,0.4620551999996678
S042,mullerlyer,short,50,1,1,0.4453928000002634
S042,mullerlyer,short,50,0,0,0.6389173000006849
S042,mullerlyer,short,50,0,0,0.8312848000005033
S042,mullerlyer,short,50,0,1,0.34917029999996885
S042,mullerlyer,short,50,0,1,0.5285290000010718
S042,mullerlyer,short,50,1,1,0.4585346000003483
S042,mullerlyer,short,50,1,1,0.7494776000003185
S042,mullerlyer,short,50,1,1,0.43164600000091013
S042,mullerlyer,short,50,0,0,0.9457138999987365
S042,mullerlyer,short,50,1,1,0.53703349999887
S042,mullerlyer,short,50,0,1,0.6023173000012321
S042,mullerlyer,short,50,1,0,0.9328774999994494
S042,mullerlyer,short,50,0,0,0.5442299999995157
S042,mullerlyer,short,50,1,1,0.5848339999993186
S042,mullerlyer,short,50,0,1,0.5269660000012664
S042,mullerlyer,short,50,0,1,0.6068720000002941
S042,mullerlyer,short,50,1,0,0.716169200000877
S042,mullerlyer,short,50,1,1,0.4827205999990838
S042,mullerlyer,short,50,0,1,0.5545691000006627
S042,mullerlyer,short,50,1,1,0.667653500000597
S042,mullerlyer,short,50,1,1,0.7244234000008873
S042,mullerlyer,short,50,1,1,0.6910532000001695
S042,mullerlyer,short,50,1,1,0.6644797000008111
S042,mullerlyer,short,50,1,1,0.5321894999997312
S042,mullerlyer,short,50,0,1,0.5945338999990781
S042,mullerlyer,short,50,1,1,0.6067312000013771
S042,mullerlyer,short,50,1,1,1.2412296000002243
S042,mullerlyer,short,50,0,0,0.6305506999997306
S042,mullerlyer,short,50,0,0,1.596855100000539
S042,mullerlyer,short,50,1,1,0.485413200000039
S042,mullerlyer,short,50,0,0,0.7204580999987229
S042,mullerlyer,short,50,0,0,0.7662072999992233
S042,mullerlyer,short,50,1,1,0.9359215999993468
S042,mullerlyer,short,50,1,1,0.5971143000006123
S042,mullerlyer,short,50,1,1,0.6518408000010822
